"url","retrieved_at","http_status","sha256","bytes","cache_path"
"https://www.cropcirclecenter.com/date/2014/201405.html","2026-07-21T06:41:14Z","200","5b25a21591123e043c9c6a5d95bb8f790f3cd5df1fad6d68c1dd7a249b87f738","19289","cropcirclecenter/date/2014/201405.html"
"https://www.cropcirclecenter.com/date/2014/201406.html","2026-07-21T06:41:14Z","200","b43f9bca51f7bb5ecf9ed5f28f37bc252d51d97edeeb94c014328cd5bada057d","82027","cropcirclecenter/date/2014/201406.html"
"https://www.cropcirclecenter.com/date/2014/201407.html","2026-07-21T06:41:14Z","200","687d53161782b1be3537987ca1263930e8972b8d26fb87ec22fe4296aa6aee48","94522","cropcirclecenter/date/2014/201407.html"
"https://www.cropcirclecenter.com/date/2014/201408.html","2026-07-21T06:41:14Z","200","e9cd8933d73a0db52e1f00bf68a6643c1ea6cf251663b638b86b7f9d97bfeb83","46210","cropcirclecenter/date/2014/201408.html"
"https://www.cropcirclecenter.com/date/2014/201409.html","2026-07-21T06:41:14Z","200","9b4ec7ccbdc2ca5a9c928429b9f2125a2b05e7a649a5a24c5cace34e527514ed","17587","cropcirclecenter/date/2014/201409.html"
"https://www.cropcirclecenter.com/date/2014/201410.html","2026-07-21T06:41:14Z","200","9792041c4cb6810e9d45a6088ad9285b8e4d5fd015736e3ed2ac5c68968edff8","21211","cropcirclecenter/date/2014/201410.html"
"https://www.cropcirclecenter.com/date/2014/201411.html","2026-07-21T06:41:14Z","200","a877f74fa40ed5aabb50778f73cf6aed918d1a29444165aa7a6153c71632cede","14080","cropcirclecenter/date/2014/201411.html"
"https://www.cropcirclecenter.com/date/2015/201501.html","2026-07-21T06:41:14Z","200","b18f2cab25e9206dd2f2a01f4810e03d4488b8a9fa875dc4111e82e766e1f96b","12319","cropcirclecenter/date/2015/201501.html"
"https://www.cropcirclecenter.com/date/2015/201503.html","2026-07-21T06:41:14Z","200","65ede20f3f6249a1a5fc234d293808bf2633ec5990a84c630c309f1130de9992","12426","cropcirclecenter/date/2015/201503.html"
"https://www.cropcirclecenter.com/date/2015/201504.html","2026-07-21T06:41:14Z","200","b6ef1babc3c813cd31807410a6112f79e1c578472cba2cfcee9691483201288e","15987","cropcirclecenter/date/2015/201504.html"
"https://www.cropcirclecenter.com/date/2015/201505.html","2026-07-21T06:41:14Z","200","702c87d09c55ebd7169b9ce64a123162090bfe78ddcfe03e5d0911135a4240cc","33225","cropcirclecenter/date/2015/201505.html"
"https://www.cropcirclecenter.com/date/2015/201506.html","2026-07-21T06:41:14Z","200","43f4739608469a9f90098e1cd0956b41a607719162a5d02ef5b98172363121dc","71119","cropcirclecenter/date/2015/201506.html"
"https://www.cropcirclecenter.com/date/2015/201507.html","2026-07-21T06:41:14Z","200","66d5db0c1931a5613c74dc325c532bd5a9139970382288abbab4614802f4e450","82002","cropcirclecenter/date/2015/201507.html"
"https://www.cropcirclecenter.com/date/2015/201508.html","2026-07-21T06:41:14Z","200","7076af70950174ca4caa9971213f442ae37997faff70ac348a5ca50cc32077ce","26178","cropcirclecenter/date/2015/201508.html"
"https://www.cropcirclecenter.com/date/2015/201509.html","2026-07-21T06:41:14Z","200","530cde7acf390c164babe998fc3cce6be6c00d96f00b3716030b072fac5c208b","14235","cropcirclecenter/date/2015/201509.html"
"https://www.cropcirclecenter.com/date/2015/201510.html","2026-07-21T06:41:14Z","200","72ac4f099e788f718df96686ece6a414cb4de607eb1bec25b7fd69ea4168e2a6","14113","cropcirclecenter/date/2015/201510.html"
"https://www.cropcirclecenter.com/date/2015/201511.html","2026-07-21T06:41:14Z","200","df92f3662366e6530bf8bcffe9ec92598cec7834ed47de628f5d1171542813ce","14112","cropcirclecenter/date/2015/201511.html"
"https://www.cropcirclecenter.com/date/2016/201604.html","2026-07-21T06:41:14Z","200","2e76c2ecea9654f8eb99c9a7d4a319a508beb25f42776774bc3327bc5b7789e3","12279","cropcirclecenter/date/2016/201604.html"
"https://www.cropcirclecenter.com/date/2016/201605.html","2026-07-21T06:41:14Z","200","f2ec00460212351e68ef9ea125dc60d8c845f26df94b8656e97c7b13b69f13e7","21190","cropcirclecenter/date/2016/201605.html"
