candidate_id,assertion_id,source_name,source_page,source_slot,year,month,day,date_iso,place,region,country,country_code,crop_box_px,page_width_px,page_height_px,diagram_status,straight_component_tier,straight_component_candidate,detector_score,dominant_axis_image_deg,axis_uncertainty_deg,axis_candidates_image_deg,line_segment_count,max_segment_length_px,dominant_support_length_px,dominant_support_fraction,ink_pixels,mid_gray_pixels,dark_to_mid_ratio,dark_component_count,largest_dark_component_px,axis_reference,geographic_azimuth_qualified,caveat,detector_version,source_pdf_sha256
sc_4de5ba5eb9b57b02,a_0d64f3a39e7356,Crop Circle Center PDF catalog,77,6,1992,4,28,1992-04-28,Sutton Scotney,Hampshire,England,GB,"300,340,631,560",1241,1754,diagram,none,no,0.285,126.7,0.0,126.7;32.0;14.1,7,26.7,26.7,0.165,3440,3461,0.994,1,3440,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f1da311361bd4f80,a_57a8ec19418e6e,Crop Circle Center PDF catalog,77,7,1992,4,,1992-04,Agnes Banks,New South Wales,Australia,AU,"610,340,941,560",1241,1754,diagram,low,yes,0.428,166.2,0.7,166.2;33.0;78.1;97.6,6,28.1,50.3,0.328,3432,3467,0.990,1,3432,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_9776c95c5d466bba,a_24b1d09c525b01,Crop Circle Center PDF catalog,77,8,1992,4,,1992-04,,New Hampshire,United States,US,"921,340,1241,560",1241,1754,no_diagram,none,no,0.000,,,,2,16.3,32.5,1.000,828,2800,0.296,72,42,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_5a30854411f17c5e,a_83a3908b1668e4,Crop Circle Center PDF catalog,77,9,1992,5,6,1992-05-06,Edmonton,Alberta,Canada,CA,"0,670,320,890",1241,1754,diagram,low,yes,0.413,149.6,0.0,149.6;56.0,7,28.1,51.0,0.301,3428,3466,0.989,1,3428,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_5cc59b80063ccce6,a_b74ef446e0c875,Crop Circle Center PDF catalog,77,10,1992,5,6,1992-05-06,New Sarepta,Alberta,Canada,CA,"300,670,631,890",1241,1754,diagram,none,no,0.324,119.1,0.5,119.1;68.5;26.4;147.9,13,26.8,48.2,0.166,1325,1395,0.950,1,1325,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_86d731024667dfd0,a_5ca261a0c3320d,Crop Circle Center PDF catalog,77,11,1992,5,10,1992-05-10,Callington,Cornwall,England,GB,"610,670,941,890",1241,1754,diagram,low,yes,0.460,153.0,1.3,153.0;13.4;65.3;97.7,27,34.8,102.3,0.161,7031,7198,0.977,3,4410,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_36f340d046f72acd,a_aedc2d1243c11f,Crop Circle Center PDF catalog,77,12,1992,5,10,1992-05-10,Lurkeley Hill,Wiltshire,England,GB,"921,670,1241,890",1241,1754,diagram,none,no,0.268,67.9,0.0,67.9;113.7;81.4;9.6,9,26.9,26.9,0.133,3437,3470,0.990,1,3437,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_8041bed943bf067e,a_a802318d0ce129,Crop Circle Center PDF catalog,77,13,1992,5,14,1992-05-14,Avebury Trusloe,Wiltshire,England,GB,"0,1000,320,1205",1241,1754,diagram,none,no,0.346,71.0,1.8,71.0;32.5;21.2,8,25.3,39.2,0.219,3413,3468,0.984,1,3413,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_1d7063911fd64c84,a_387b6200c45c9d,Crop Circle Center PDF catalog,77,14,1992,5,14,1992-05-14,Clandon,Avon,England,GB,"300,1000,631,1205",1241,1754,diagram,none,no,0.395,164.0,2.3,164.0;30.2;118.0;14.7,22,28.0,73.1,0.166,1380,1506,0.916,2,863,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_4e1234701f42dbf3,a_b1d2e6427f0846,Crop Circle Center PDF catalog,77,15,1992,5,15,1992-05-15,Wherwell,Hampshire,England,GB,"610,1000,941,1205",1241,1754,diagram,none,no,0.378,117.1,2.2,117.1;21.2;59.9;161.5,17,25.8,64.3,0.187,1600,1720,0.930,1,1600,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_523addec21820de7,a_2815893b9da73c,Crop Circle Center PDF catalog,77,16,1992,5,16,1992-05-16,Childrey,Oxfordshire,England,GB,"921,1000,1241,1205",1241,1754,diagram,none,no,0.287,101.1,0.0,101.1;10.2;156.7;68.5,8,27.2,27.2,0.137,3379,3436,0.983,1,3379,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_0b58554af47f72ef,a_5ed9b81aec31af,Crop Circle Center PDF catalog,77,17,1992,5,16,1992-05-16,Wantage,Oxfordshire,England,GB,"0,1330,320,1530",1241,1754,diagram,none,no,0.389,36.9,1.9,36.9,3,20.1,35.8,0.640,2363,2418,0.977,3,1364,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e08234e8d2f6e2b0,a_695a4f0df74b36,Crop Circle Center PDF catalog,77,18,1992,5,17,1992-05-17,Brendon,Cornwall,England,GB,"300,1330,631,1530",1241,1754,diagram,none,no,0.423,122.7,0.6,122.7;167.3;30.4;56.8,16,27.3,73.8,0.207,2315,2402,0.964,2,1345,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_15fd2c25eace4c06,a_29a33a0445268b,Crop Circle Center PDF catalog,77,19,1992,5,17,1992-05-17,Brendon,Cornwall,England,GB,"610,1330,941,1530",1241,1754,diagram,low,yes,0.461,124.9,2.4,124.9;11.2;160.1;38.6,12,30.6,70.6,0.250,2714,2774,0.978,1,2714,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_7f883dc5271a297b,a_ee6dafb59b9da6,Crop Circle Center PDF catalog,77,20,1992,5,17,1992-05-17,Chino Valley,Arizona,United States,US,"921,1330,1241,1530",1241,1754,diagram,medium,yes,0.464,155.2,1.6,155.2;17.9;91.7;77.3,9,40.1,50.9,0.223,4052,4107,0.987,1,4052,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_3c4968cbcf062c81,a_88188cba9d4736,Crop Circle Center PDF catalog,78,1,1992,5,17,1992-05-17,Chino Valley,Arizona,United States,US,"0,10,320,230",1241,1754,diagram,none,no,0.383,21.0,1.1,21.0;115.1;153.8,8,28.5,48.3,0.253,3514,3561,0.987,1,3514,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_3e4df7c9ab52c502,a_0e1b179776defc,Crop Circle Center PDF catalog,78,2,1992,5,17,1992-05-17,Chino Valley,Arizona,United States,US,"300,10,631,230",1241,1754,diagram,medium,yes,0.622,0.0,0.0,0.0;91.9,10,52.5,86.3,0.328,2598,2759,0.942,1,2598,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_69070d94807ed99f,a_2ae31db2c6754d,Crop Circle Center PDF catalog,78,3,1992,5,17,1992-05-17,Easterton,Wiltshire,England,GB,"610,10,941,230",1241,1754,diagram,high,yes,0.862,89.2,1.9,89.2;179.9;116.2;17.2,51,76.3,295.7,0.178,7384,7797,0.947,3,4474,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_df4620a1538d2e0c,a_15829f56bc8ffd,Crop Circle Center PDF catalog,78,4,1992,5,17,1992-05-17,Urchfont Hill,Wiltshire,England,GB,"921,10,1241,230",1241,1754,diagram,low,yes,0.415,170.4,2.3,170.4;116.5;62.6;83.8,23,35.5,78.2,0.151,6464,6732,0.960,3,6271,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_0929c4c79f59161d,a_7b7b25256e2730,Crop Circle Center PDF catalog,78,5,1992,5,18,1992-05-18,Market Lavington,Wiltshire,England,GB,"0,340,320,560",1241,1754,diagram,low,yes,0.450,63.7,1.4,63.7;25.9;119.1;153.8,14,26.9,81.7,0.281,1419,1528,0.929,1,1419,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_4360b7dae8409d4c,a_fa63d3cf6d28e6,Crop Circle Center PDF catalog,78,6,1992,5,18,1992-05-18,Stoke Orchard,Gloucestershire,England,GB,"300,340,631,560",1241,1754,diagram,none,no,0.385,13.9,0.6,13.9;77.1;116.8,8,26.1,49.7,0.274,3429,3470,0.988,1,3429,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_3cdc09cf69ee422f,a_ab252bb0ab2389,Crop Circle Center PDF catalog,78,7,1992,5,20,1992-05-20,Avebury Trusloe,Wiltshire,England,GB,"610,340,941,560",1241,1754,diagram,low,yes,0.409,149.5,0.3,149.5;75.2;12.9;111.7,8,27.4,53.2,0.292,3437,3461,0.993,1,3437,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_46a67fd406c639de,a_004783ad25b6fe,Crop Circle Center PDF catalog,78,8,1992,5,22,1992-05-22,Andover,Hampshire,England,GB,"921,340,1241,560",1241,1754,diagram,none,no,0.388,27.8,0.4,27.8;166.1;108.7,8,25.7,50.9,0.280,3438,3474,0.990,1,3438,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_dd0ca4a71ce2f0d3,a_550fe1ed31441b,Crop Circle Center PDF catalog,78,9,1992,5,23,1992-05-23,Amesbury,Wiltshire,England,GB,"0,670,320,890",1241,1754,diagram,medium,yes,0.428,96.3,1.9,96.3;78.0;14.0;114.4,10,35.5,58.1,0.235,3594,3650,0.985,2,3433,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f635583326f673e6,a_90b8f8e9e260c4,Crop Circle Center PDF catalog,78,10,1992,5,23,1992-05-23,Cherhill,Wiltshire,England,GB,"300,670,631,890",1241,1754,diagram,high,yes,0.928,180.0,0.0,180.0;166.4;72.9;24.0,38,102.5,275.0,0.224,7146,7491,0.954,1,7146,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_2b16982b481211d2,a_dab7ad1ca2b977,Crop Circle Center PDF catalog,78,11,1992,5,23,1992-05-23,Chibolton,Hampshire,England,GB,"610,670,941,890",1241,1754,diagram,none,no,0.297,104.7,0.5,104.7;30.0;146.0;56.4,20,20.9,55.8,0.151,2725,2878,0.947,3,1493,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_12c558c0a99ddf42,a_6b9381306b82f9,Crop Circle Center PDF catalog,78,12,1992,5,24,1992-05-24,Cherhill,Wiltshire,England,GB,"921,670,1241,890",1241,1754,diagram,none,no,0.372,149.7,1.0,149.7;7.5;127.8;37.0,11,30.9,52.0,0.200,2706,2778,0.974,1,2706,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_c5559261efcb519d,a_dc4cc3bff8cc40,Crop Circle Center PDF catalog,78,13,1992,5,24,1992-05-24,Lockeridge,Wiltshire,England,GB,"0,1000,320,1205",1241,1754,diagram,low,yes,0.699,25.7,2.1,25.7;103.5;1.3;66.4,67,46.9,247.7,0.137,8194,8573,0.956,1,8194,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_dfa3113b86f2428d,a_77050f658b29ad,Crop Circle Center PDF catalog,78,14,1992,5,25,1992-05-25,Limerick,Georgia,United States,US,"300,1000,631,1205",1241,1754,diagram,none,no,0.000,,,,0,0.0,0.0,0.000,2203,2262,0.974,3,736,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e5d308885e23e219,a_279b27f7b3d0ee,Crop Circle Center PDF catalog,78,15,1992,5,25,1992-05-25,Limerick,Georgia,United States,US,"610,1000,941,1205",1241,1754,no_diagram,none,no,0.000,,,,0,0.0,0.0,0.000,858,2930,0.293,69,58,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_42996262594ab2cb,a_e79bc1844a410c,Crop Circle Center PDF catalog,78,16,1992,5,25,1992-05-25,Lockeridge,Wiltshire,England,GB,"921,1000,1241,1205",1241,1754,diagram,none,no,0.263,147.6,0.0,,7,22.5,22.5,0.158,2377,2415,0.984,3,2255,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_f38995e084f878c6,a_66d43fc9d35b02,Crop Circle Center PDF catalog,78,17,1992,5,25,1992-05-25,Lockeridge,Wiltshire,England,GB,"0,1330,320,1530",1241,1754,diagram,medium,yes,0.636,168.3,1.5,168.3;23.5;101.2;122.9,22,41.2,133.2,0.233,9467,9607,0.985,3,6589,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_022d75d600e814a9,a_487ae5b5011a4e,Crop Circle Center PDF catalog,78,18,1992,5,27,1992-05-27,St Albans,Hertfordshire,England,GB,"300,1330,631,1530",1241,1754,diagram,medium,yes,0.494,179.9,0.0,179.9,5,30.0,60.0,0.543,2615,2679,0.976,1,2615,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_9a546d5a726ded8f,a_cece3f0019a25d,Crop Circle Center PDF catalog,78,19,1992,5,28,1992-05-28,Petersfield,Hampshire,England,GB,"610,1330,941,1530",1241,1754,diagram,none,no,0.340,142.7,0.0,,3,17.8,17.8,0.357,2595,2652,0.979,3,870,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_9286557343dc0a63,a_d999bd4257fab0,Crop Circle Center PDF catalog,78,20,1992,5,29,1992-05-29,Alton Barnes,Wiltshire,England,GB,"921,1330,1241,1530",1241,1754,diagram,none,no,0.383,59.9,0.5,59.9;124.1;108.3,8,26.0,43.7,0.252,3432,3469,0.989,1,3432,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_3746f8f3f05ef42b,a_b7b8020f9d7904,Crop Circle Center PDF catalog,79,1,1992,5,30,1992-05-30,Upton Scudamore,Wiltshire,England,GB,"0,10,320,230",1241,1754,diagram,none,no,0.271,123.2,0.0,123.2;57.5,7,25.3,25.3,0.157,3421,3472,0.985,1,3421,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_fb13a72234516b41,a_f51aa7d0d918fd,Crop Circle Center PDF catalog,79,2,1992,6,,1992-06,Southwell,Nottinghamshire,England,GB,"300,10,631,230",1241,1754,diagram,none,no,0.363,31.1,1.8,31.1;158.6;62.7;115.3,14,25.3,57.9,0.218,5785,5883,0.983,5,2279,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_eec5a20381949421,a_904fe6483ae5c5,Crop Circle Center PDF catalog,79,3,1992,6,1,1992-06-01,Micheldever,Hampshire,England,GB,"610,10,941,230",1241,1754,no_diagram,none,no,0.000,,,,2,16.3,32.5,1.000,839,2911,0.288,70,50,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_e3ce098cc5738808,a_eea570a65ac100,Crop Circle Center PDF catalog,79,4,1992,6,1,1992-06-01,St Albans,Hertfordshire,England,GB,"921,10,1241,230",1241,1754,diagram,low,yes,0.417,26.3,1.8,26.3;157.2,7,29.7,50.3,0.294,3424,3473,0.986,1,3424,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_c29f1f5ab8d51cbb,a_8d03692113d1c9,Crop Circle Center PDF catalog,79,5,1992,6,2,1992-06-02,Alton Barnes,Wiltshire,England,GB,"0,340,320,560",1241,1754,diagram,none,no,0.372,13.8,1.1,13.8;152.9;117.0;65.3,15,26.3,65.5,0.201,1598,1696,0.942,1,1598,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_fa42336b0da5f281,a_c7619b99b8bace,Crop Circle Center PDF catalog,79,6,1992,6,4,1992-06-04,Berry Pomeroy,Devon,England,GB,"300,340,631,560",1241,1754,diagram,high,yes,0.865,53.2,1.9,53.2;140.6;180.0;118.2,22,77.1,179.0,0.233,8849,8982,0.985,1,8849,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_56fa45312476e0e4,a_281b4a520603a5,Crop Circle Center PDF catalog,79,7,1992,6,4,1992-06-04,Lockeridge,Wiltshire,England,GB,"610,340,941,560",1241,1754,diagram,low,yes,0.488,50.8,0.4,50.8,3,33.6,60.5,0.723,1011,1079,0.937,10,413,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_fb3524baa8679593,a_3dd9e5aa58564b,Crop Circle Center PDF catalog,79,8,1992,6,4,1992-06-04,West Stowell,Wiltshire,England,GB,"921,340,1241,560",1241,1754,diagram,none,no,0.333,66.4,1.0,66.4;26.1;153.0;111.0,15,28.6,50.9,0.155,1935,1993,0.971,2,1650,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_7ea506e7b8d011a2,a_6a01d44771997c,Crop Circle Center PDF catalog,79,9,1992,6,4,1992-06-04,Wroughton,Wiltshire,England,GB,"0,670,320,890",1241,1754,diagram,none,no,0.328,164.2,1.0,164.2;75.8;147.3;116.1,22,25.2,63.7,0.141,7310,7425,0.985,3,2688,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_cf52aaf58ae393d1,a_0d5a6c8f3b3fc3,Crop Circle Center PDF catalog,79,10,1992,6,5,1992-06-05,Old Sarum,Wiltshire,England,GB,"300,670,631,890",1241,1754,diagram,high,yes,0.658,0.1,0.1,0.1;143.1;13.3,17,38.2,142.5,0.352,3459,3813,0.907,5,1891,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_621ad72432d78873,a_7f813568c97e8f,Crop Circle Center PDF catalog,79,11,1992,6,5,1992-06-05,Westcott,Cornwall,England,GB,"610,670,941,890",1241,1754,diagram,none,no,0.373,102.9,0.5,102.9;58.9;12.0;161.3,8,26.4,47.6,0.257,3453,3490,0.989,2,3433,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_c8f671e39bef5bec,a_f556388cd851f6,Crop Circle Center PDF catalog,79,12,1992,6,6,1992-06-06,Basingstoke,Hampshire,England,GB,"921,670,1241,890",1241,1754,diagram,low,yes,0.510,151.4,1.6,151.4;71.4;31.1;13.0,44,33.5,142.2,0.136,3654,3902,0.936,8,2049,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_ce403af37baaf254,a_9a9d60d9f74096,Crop Circle Center PDF catalog,79,13,1992,6,7,1992-06-07,Callington,Cornwall,England,GB,"0,1000,320,1205",1241,1754,diagram,none,no,0.346,71.0,1.8,71.0;32.5;21.2,8,25.3,39.2,0.219,3413,3468,0.984,1,3413,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_fe9e24ac85f4fcc0,a_9397500374b308,Crop Circle Center PDF catalog,79,14,1992,6,7,1992-06-07,Castle Of Town,Isle of Man,England,GB,"300,1000,631,1205",1241,1754,no_diagram,none,no,0.000,,,,1,16.3,16.3,1.000,871,2868,0.304,67,80,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_5179fb9df3701b11,a_8ca639cb568de8,Crop Circle Center PDF catalog,79,15,1992,6,7,1992-06-07,Warminster,Wiltshire,England,GB,"610,1000,941,1205",1241,1754,diagram,none,no,0.375,60.5,0.7,60.5;21.9,8,25.8,44.2,0.249,3432,3469,0.989,1,3432,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_831964ce67c7dbbb,a_c271d91694a70e,Crop Circle Center PDF catalog,79,16,1992,6,8,1992-06-08,Cheesefoot Head,Hampshire,England,GB,"921,1000,1241,1205",1241,1754,diagram,none,no,0.401,124.9,2.3,124.9;34.8;106.4;165.0,19,23.9,77.7,0.202,1819,1991,0.914,3,888,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
sc_7987bd3c3cc67341,a_5a9eed045e7d69,Crop Circle Center PDF catalog,79,17,1992,6,8,1992-06-08,Lydd Airfield,Kent,England,GB,"0,1330,320,1530",1241,1754,diagram,none,no,0.384,56.6,0.7,56.6,7,21.5,41.3,0.308,2036,2061,0.988,2,1539,image x-axis; 0=right; clockwise; modulo 180,no,diagram-space axis only; not a true-north azimuth,straight-components-v1.0.0,f51718f1eeb1c3f06f3a154d02eb7ab24dcefebb201e3ace04c6e8f79dcc65e7
